"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","16","777.65","4","9","3","4","11","0.344","700","760","47.95","508","563","47.43","370","400","48.05","31","43","41.89","33.85","33.89","49.97","378","398","48.71","229","227","50.22","22","38","36.67","9.61","83.26","160","141","53.16","117","102","53.42","10","19","34.48","8.55","81.37","218","257","45.89","112","125","47.26","12","19","38.71","10.71","84.80","274","317","46.36","124","150","45.26","9","5","64.29","7.26","96.67","8.38","89.25","0.976"
"2","Nashville Predators","15","678.8667","6","8","1","5","13","0.433","674","655","50.71","489","477","50.62","330","344","48.96","27","32","45.76","30.7","29.62","50.89","338","338","50.00","171","192","47.11","22","28","44.00","12.87","85.42","122","134","47.66","80","93","46.24","16","16","50.00","20.00","82.80","216","204","51.43","91","99","47.89","6","12","33.33","6.59","87.88","290","266","52.16","144","134","51.80","5","4","55.56","3.47","97.01","8.18","90.70","0.989"
"3","Tampa Bay Lightning","14","632.2333","7","6","1","7","15","0.536","587","589","49.91","426","424","50.12","310","309","50.08","28","30","48.28","28.58","28.63","49.96","344","338","50.44","185","178","50.96","22","28","44.00","11.89","84.27","151","133","53.17","100","89","52.91","14","16","46.67","14.00","82.02","193","205","48.49","85","89","48.85","8","12","40.00","9.41","86.52","205","213","49.04","111","120","48.05","6","2","75.00","5.41","98.33","9.03","90.29","0.993"
"4","New York Rangers","16","762.8833","7","6","3","7","17","0.531","764","637","54.53","580","452","56.20","410","338","54.81","30","33","47.62","37.12","29.13","56.04","415","331","55.63","227","185","55.10","25","29","46.30","11.01","84.32","171","135","55.88","116","98","54.21","16","18","47.06","13.79","81.63","244","196","55.45","111","87","56.06","9","11","45.00","8.11","87.36","298","260","53.41","170","139","55.02","5","4","55.56","2.94","97.12","7.32","90.24","0.976"
"5","Vegas Golden Knights","16","790.7167","13","3","0","13","26","0.813","782","798","49.49","574","537","51.67","432","382","53.07","38","27","58.46","39.72","31.35","55.89","434","393","52.48","260","202","56.28","33","24","57.89","12.69","88.12","193","141","57.78","142","94","60.17","18","14","56.25","12.68","85.11","241","252","48.88","118","108","52.21","15","10","60.00","12.71","90.74","284","333","46.03","146","157","48.18","5","2","71.43","3.42","98.73","8.80","92.93","1.017"
"6","Los Angeles Kings","17","770.7667","10","6","1","9","21","0.618","795","698","53.25","585","497","54.07","418","356","54.01","37","33","52.86","36.09","28.61","55.78","405","343","54.14","233","192","54.82","34","28","54.84","14.59","85.42","169","136","55.41","118","93","55.92","22","17","56.41","18.64","81.72","236","207","53.27","115","99","53.74","12","11","52.17","10.43","88.89","339","277","55.03","169","135","55.59","3","5","37.50","1.78","96.30","8.85","90.73","0.996"
"7","Boston Bruins","15","690.6667","13","2","0","12","26","0.867","651","622","51.14","488","460","51.48","366","342","51.69","36","24","60.00","30.96","26.47","53.90","347","295","54.05","200","175","53.33","31","21","59.62","15.50","88.00","144","118","54.96","103","86","54.50","20","10","66.67","19.42","88.37","203","177","53.42","97","89","52.15","11","11","50.00","11.34","87.64","272","278","49.45","148","140","51.39","5","3","62.50","3.38","97.86","9.84","92.98","1.028"
"8","Washington Capitals","16","747.45","7","7","2","7","16","0.500","718","708","50.35","509","524","49.27","345","377","47.78","31","28","52.54","29.42","33.75","46.57","341","349","49.42","174","197","46.90","30","26","53.57","17.24","86.80","137","141","49.28","82","99","45.30","15","19","44.12","18.29","80.81","204","208","49.51","92","98","48.42","15","7","68.18","16.30","92.86","304","300","50.33","137","158","46.44","1","2","33.33","0.73","98.73","8.99","92.57","1.016"
"9","Columbus Blue Jackets","14","689","4","9","1","4","9","0.321","608","756","44.57","446","558","44.42","337","402","45.60","29","47","38.16","25.88","33.61","43.50","284","365","43.76","173","206","45.65","21","40","34.43","12.14","80.58","101","141","41.74","73","104","41.24","12","25","32.43","16.44","75.96","183","224","44.96","100","102","49.50","9","15","37.50","9.00","85.29","266","337","44.11","145","183","44.21","8","7","53.33","5.52","96.17","8.61","88.31","0.969"
"10","Carolina Hurricanes","15","695.8333","9","5","1","7","19","0.633","815","486","62.64","599","376","61.44","403","276","59.35","32","24","57.14","37.03","24.41","60.27","402","249","61.75","216","156","58.06","27","19","58.70","12.50","87.82","176","121","59.26","115","81","58.67","17","12","58.62","14.78","85.19","226","128","63.84","101","75","57.39","10","7","58.82","9.90","90.67","345","188","64.73","171","99","63.33","5","5","50.00","2.92","94.95","7.94","91.30","0.992"
