"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","23","1136.8667","10","8","5","9","25","0.543","1102","1006","52.28","855","740","53.61","650","568","53.37","45","41","52.33","49.41","42.13","53.98","555","500","52.61","347","310","52.82","44","38","53.66","12.68","87.74","223","185","54.66","178","147","54.77","29","24","54.72","16.29","83.67","332","315","51.31","169","163","50.90","15","14","51.72","8.88","91.41","489","445","52.36","278","235","54.19","1","3","25.00","0.36","98.72","6.92","92.78","0.997"
"2","Tampa Bay Lightning","22","1045.2667","13","5","4","11","30","0.682","955","883","51.96","746","667","52.80","527","497","51.46","45","35","56.25","43.16","36.16","54.41","515","460","52.82","291","282","50.79","33","30","52.38","11.34","89.36","221","153","59.09","153","121","55.84","25","19","56.82","16.34","84.30","294","307","48.92","138","161","46.15","8","11","42.11","5.80","93.17","395","378","51.10","216","194","52.68","11","5","68.75","5.09","97.42","8.54","92.96","1.015"
"3","Seattle Kraken","23","1132.0333","8","13","2","8","18","0.391","928","930","49.95","705","690","50.54","506","511","49.75","41","60","40.59","39.58","39.95","49.77","442","434","50.46","282","274","50.72","37","50","42.53","13.12","81.75","181","172","51.27","141","142","49.82","22","32","40.74","15.60","77.46","261","262","49.90","141","132","51.65","15","18","45.45","10.64","86.36","430","439","49.48","214","217","49.65","4","10","28.57","1.87","95.39","8.10","88.26","0.964"
"4","Vegas Golden Knights","22","1076.5167","12","10","0","11","24","0.545","1043","1074","49.27","770","776","49.81","578","588","49.57","50","53","48.54","47.87","51.84","48.01","516","570","47.51","318","346","47.89","44","46","48.89","13.84","86.71","225","234","49.02","165","177","48.25","31","35","46.97","18.79","80.23","291","336","46.41","153","169","47.52","13","11","54.17","8.50","93.49","438","428","50.58","227","220","50.78","6","7","46.15","2.64","96.82","8.65","90.99","0.996"
"5","Montreal Canadiens","25","1205.1167","6","17","2","6","14","0.280","1109","1154","49.01","793","888","47.17","593","649","47.75","37","51","42.05","45.54","50.57","47.38","550","576","48.85","301","338","47.10","32","43","42.67","10.63","87.28","215","230","48.31","149","165","47.45","19","34","35.85","12.75","79.39","335","346","49.19","152","173","46.77","13","9","59.09","8.55","94.80","468","493","48.70","263","277","48.70","5","8","38.46","1.90","97.11","6.24","92.14","0.984"
"6","Toronto Maple Leafs","24","1189.7","17","6","1","17","35","0.729","1209","1081","52.79","908","849","51.68","654","609","51.78","51","38","57.30","58.51","46.92","55.50","694","557","55.48","417","335","55.45","47","34","58.02","11.27","89.85","266","234","53.20","205","164","55.56","34","22","60.71","16.59","86.59","428","323","56.99","212","171","55.35","13","12","52.00","6.13","92.98","465","464","50.05","217","241","47.38","4","4","50.00","1.84","98.34","7.80","93.76","1.016"
"7","New York Rangers","21","1011.4167","14","4","3","13","31","0.738","831","1004","45.29","630","750","45.65","444","518","46.15","39","36","52.00","38.58","43.02","47.28","420","523","44.54","250","283","46.90","36","33","52.17","14.40","88.34","185","189","49.47","136","130","51.13","22","23","48.89","16.18","82.31","235","334","41.30","114","153","42.70","14","10","58.33","12.28","93.46","352","420","45.60","166","210","44.15","3","3","50.00","1.81","98.57","8.78","93.05","1.018"
"8","Washington Capitals","24","1177.2","14","4","6","14","34","0.708","1052","1018","50.82","821","757","52.03","586","538","52.14","63","39","61.76","46.69","45.15","50.84","529","520","50.43","320","292","52.29","52","30","63.41","16.25","89.73","201","211","48.79","141","138","50.54","30","20","60.00","21.28","85.51","328","309","51.49","179","154","53.75","22","10","68.75","12.29","93.51","455","417","52.18","237","223","51.52","11","9","55.00","4.64","95.96","10.75","92.75","1.035"
"9","Chicago Blackhawks","22","1059.0833","8","12","2","6","18","0.409","869","1031","45.74","610","757","44.62","448","555","44.67","28","51","35.44","33.73","44.22","43.27","419","517","44.76","241","311","43.66","27","45","37.50","11.20","85.53","150","174","46.30","107","147","42.13","17","31","35.42","15.89","78.91","269","343","43.95","134","164","44.97","10","14","41.67","7.46","91.46","385","450","46.11","188","231","44.87","1","6","14.29","0.53","97.40","6.25","90.81","0.971"
"10","Colorado Avalanche","20","925.8167","12","7","1","11","25","0.625","897","818","52.30","641","607","51.36","482","460","51.17","46","43","51.69","36.78","34.26","51.77","462","392","54.10","273","228","54.49","37","36","50.68","13.55","84.21","170","147","53.63","129","111","53.75","23","20","53.49","17.83","81.98","292","245","54.38","144","117","55.17","14","16","46.67","9.72","86.32","372","361","50.75","184","206","47.18","9","7","56.25","4.89","96.60","9.54","90.65","1.002"
"11","Vancouver Canucks","24","1127.3667","8","14","2","7","18","0.375","1073","1010","51.51","775","754","50.69","593","577","50.68","35","36","49.30","41.82","44.79","48.28","495","513","49.11","289","327","46.92","27","33","45.00","9.34","89.91","173","207","45.53","127","169","42.91","19","21","47.50","14.96","87.57","322","306","51.27","162","158","50.63","8","12","40.00","4.94","92.41","505","430","54.01","278","224","55.38","8","3","72.73","2.88","98.66","5.90","93.76","0.997"
