"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","5","245.25","3","0","2","3","8","0.800","222","203","52.24","170","144","54.14","125","108","53.65","16","7","69.57","9.78","7.42","56.85","120","104","53.57","78","60","56.52","15","7","68.18","19.23","88.33","47","33","58.75","39","27","59.09","10","5","66.67","25.64","81.48","73","71","50.69","39","33","54.17","5","2","71.43","12.82","93.94","92","88","51.11","42","42","50.00","1","0","100.00","2.38","100.00","12.80","93.52","1.063"
"2","Tampa Bay Lightning","5","228.6167","2","2","1","2","5","0.500","213","186","53.38","167","142","54.05","118","111","51.53","6","12","33.33","9.38","7.94","54.16","108","102","51.43","58","64","47.54","5","10","33.33","8.62","84.38","46","29","61.33","30","24","55.56","3","7","30.00","10.00","70.83","62","73","45.93","28","40","41.18","2","3","40.00","7.14","92.50","93","77","54.71","53","43","55.21","1","2","33.33","1.89","95.35","5.08","89.19","0.943"
"3","Seattle Kraken","6","295.9333","1","4","1","1","3","0.250","247","263","48.43","189","196","49.09","133","136","49.44","9","18","33.33","10.41","11.87","46.74","115","126","47.72","68","75","47.55","8","16","33.33","11.76","78.67","50","52","49.02","37","45","45.12","5","11","31.25","13.51","75.56","65","74","46.76","31","30","50.82","3","5","37.50","9.68","83.33","115","121","48.73","61","55","52.59","1","2","33.33","1.64","96.36","6.77","86.76","0.935"
"4","Vegas Golden Knights","5","252.2167","1","4","0","1","2","0.200","265","262","50.28","202","199","50.37","148","146","50.34","10","14","41.67","12.18","13.52","47.38","126","130","49.22","74","81","47.74","10","12","45.45","13.51","85.19","55","61","47.41","41","43","48.81","7","10","41.18","17.07","76.74","71","69","50.71","33","38","46.48","3","2","60.00","9.09","94.74","125","111","52.97","66","60","52.38","0","2","0.00","0.00","96.67","6.76","90.41","0.972"
"5","Montreal Canadiens","6","281.1833","1","5","0","1","2","0.167","256","240","51.61","171","186","47.90","125","127","49.60","7","9","43.75","9.25","10.01","48.01","120","124","49.18","67","71","48.55","6","7","46.15","8.96","90.14","45","48","48.39","31","31","50.00","3","5","37.50","9.68","83.87","75","76","49.67","36","40","47.37","3","2","60.00","8.33","95.00","112","96","53.85","54","47","53.47","1","2","33.33","1.85","95.74","5.60","92.91","0.985"
"6","Toronto Maple Leafs","6","287.7667","2","3","1","2","5","0.417","309","253","54.98","233","195","54.44","154","143","51.85","9","14","39.13","14.4","12.4","53.72","181","152","54.35","96","96","50.00","9","12","42.86","9.38","87.50","69","64","51.88","50","47","51.55","6","7","46.15","12.00","85.11","112","88","56.00","46","49","48.42","3","5","37.50","6.52","89.80","119","84","58.62","53","43","55.21","0","2","0.00","0.00","95.35","5.84","90.21","0.961"
"7","New York Rangers","6","273.6333","4","1","1","4","9","0.750","230","247","48.22","165","188","46.74","107","132","44.77","7","6","53.85","9.28","10.48","46.95","113","134","45.75","63","78","44.68","7","6","53.85","11.11","92.31","31","39","44.29","24","30","44.44","4","3","57.14","16.67","90.00","82","95","46.33","39","48","44.83","3","3","50.00","7.69","93.75","97","100","49.24","38","48","44.19","0","0","-","0.00","100.00","6.54","95.45","1.020"
"8","Washington Capitals","5","237.6167","3","0","2","3","8","0.800","219","199","52.39","164","134","55.03","115","92","55.56","13","3","81.25","9.95","7.93","55.66","114","100","53.27","61","48","55.96","12","1","92.31","19.67","97.92","37","37","50.00","25","23","52.08","5","1","83.33","20.00","95.65","77","63","55.00","36","25","59.02","7","0","100.00","19.44","100.00","87","79","52.41","46","41","52.87","1","2","33.33","2.17","95.12","11.30","96.74","1.080"
"9","Chicago Blackhawks","6","278.0167","0","5","1","0","1","0.083","233","254","47.84","157","193","44.86","116","141","45.14","5","22","18.52","8.31","11.22","42.56","112","139","44.62","58","80","42.03","5","20","20.00","8.62","75.00","47","44","51.65","35","35","50.00","4","13","23.53","11.43","62.86","65","95","40.63","23","45","33.82","1","7","12.50","4.35","84.44","105","101","50.97","55","58","48.67","0","2","0.00","0.00","96.55","4.31","84.40","0.887"
"10","Colorado Avalanche","5","226.5333","2","3","0","1","4","0.400","207","217","48.82","149","166","47.30","114","126","47.50","9","13","40.91","8.88","9.14","49.27","113","93","54.85","69","59","53.91","7","12","36.84","10.14","79.66","42","38","52.50","33","32","50.77","6","5","54.55","18.18","84.38","71","55","56.35","36","27","57.14","1","7","12.50","2.78","74.07","81","108","42.86","43","60","41.75","2","1","66.67","4.65","98.33","7.89","89.68","0.976"
