"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","18","876.95","6","9","3","5","15","0.417","802","856","48.37","583","636","47.83","424","446","48.74","36","46","43.90","38.01","37.71","50.19","430","446","49.09","254","251","50.30","25","39","39.06","9.84","84.46","181","160","53.08","129","113","53.31","12","20","37.50","9.30","82.30","249","286","46.54","125","138","47.53","13","19","40.63","10.40","86.23","317","354","47.24","150","166","47.47","10","7","58.82","6.67","95.78","8.49","89.69","0.982"
"2","Nashville Predators","16","718.3667","7","8","1","6","15","0.469","702","702","50.00","510","513","49.85","345","367","48.46","28","33","45.90","31.78","31.65","50.11","349","352","49.79","178","200","47.09","22","28","44.00","12.36","86.00","125","140","47.17","83","96","46.37","16","16","50.00","19.28","83.33","224","212","51.38","95","104","47.74","6","12","33.33","6.32","88.46","303","291","51.01","151","146","50.84","6","5","54.55","3.97","96.58","8.12","91.01","0.991"
"3","Tampa Bay Lightning","16","722.4","9","6","1","9","19","0.594","683","665","50.67","502","484","50.91","361","349","50.85","34","34","50.00","30.9","30.16","50.61","401","382","51.21","213","200","51.57","26","32","44.83","12.21","84.00","178","146","54.94","118","97","54.88","18","17","51.43","15.25","82.47","223","236","48.58","95","103","47.98","8","15","34.78","8.42","85.44","240","242","49.79","132","136","49.25","8","2","80.00","6.06","98.53","9.42","90.26","0.997"
"4","New York Rangers","17","802.5333","8","6","3","8","19","0.559","791","678","53.85","596","480","55.39","425","359","54.21","33","33","50.00","38.42","30.48","55.76","432","352","55.10","237","194","54.99","28","29","49.12","11.81","85.05","178","142","55.63","121","103","54.02","19","18","51.35","15.70","82.52","254","210","54.74","116","91","56.04","9","11","45.00","7.76","87.91","306","277","52.49","174","150","53.70","5","4","55.56","2.87","97.33","7.76","90.81","0.986"
"5","Vegas Golden Knights","17","840.35","13","4","0","13","26","0.765","825","847","49.34","606","570","51.53","456","407","52.84","40","30","57.14","41.55","32.91","55.80","450","414","52.08","269","210","56.16","33","26","55.93","12.27","87.62","200","148","57.47","146","96","60.33","18","15","54.55","12.33","84.38","250","266","48.45","123","114","51.90","15","11","57.69","12.20","90.35","304","355","46.13","159","172","48.04","7","2","77.78","4.40","98.84","8.77","92.63","1.014"
"6","Los Angeles Kings","18","821.35","10","7","1","9","21","0.583","829","743","52.74","609","528","53.56","434","380","53.32","39","38","50.65","37.4","31.43","54.34","416","371","52.86","239","209","53.35","36","33","52.17","15.06","84.21","173","154","52.91","121","105","53.54","23","21","52.27","19.01","80.00","243","217","52.83","118","104","53.15","13","12","52.00","11.02","88.46","359","289","55.40","179","141","55.94","3","5","37.50","1.68","96.45","8.99","90.00","0.990"
"7","Boston Bruins","16","731.2667","14","2","0","13","28","0.875","687","659","51.04","515","489","51.29","387","362","51.67","37","24","60.66","32.03","27.78","53.56","361","312","53.64","207","184","52.94","31","21","59.62","14.98","88.59","148","124","54.41","106","91","53.81","20","10","66.67","18.87","89.01","213","188","53.12","101","93","52.06","11","11","50.00","10.89","88.17","292","298","49.49","161","151","51.60","6","3","66.67","3.73","98.01","9.56","93.37","1.029"
"8","Washington Capitals","18","835.6167","7","9","2","7","16","0.444","806","812","49.81","574","601","48.85","387","436","47.02","34","34","50.00","32.81","38.13","46.24","384","404","48.73","199","225","46.93","33","30","52.38","16.58","86.67","149","166","47.30","89","111","44.50","16","22","42.11","17.98","80.18","235","238","49.68","110","114","49.11","17","8","68.00","15.45","92.98","345","342","50.22","152","186","44.97","1","4","20.00","0.66","97.85","8.79","92.20","1.010"
"9","Columbus Blue Jackets","15","744","5","9","1","5","11","0.367","657","821","44.45","481","602","44.41","365","432","45.80","32","50","39.02","28.67","35.41","44.75","312","383","44.89","192","218","46.83","24","43","35.82","12.50","80.28","113","150","42.97","82","110","42.71","14","26","35.00","17.07","76.36","199","233","46.06","110","108","50.46","10","17","37.04","9.09","84.26","284","380","42.77","153","198","43.59","8","7","53.33","5.23","96.46","8.77","88.43","0.972"
"10","Carolina Hurricanes","16","741.7833","10","5","1","8","21","0.656","858","513","62.58","631","397","61.38","424","294","59.05","35","24","59.32","38.17","25.9","59.57","419","264","61.35","222","167","57.07","29","19","60.42","13.06","88.62","178","130","57.79","117","89","56.80","17","12","58.62","14.53","86.52","241","134","64.27","105","78","57.38","12","7","63.16","11.43","91.03","368","196","65.25","186","105","63.92","6","5","54.55","3.23","95.24","8.25","91.84","1.001"
